freq,amp,stime,prc2,gene_id
0.05,150,2.82,0.05,592
0.1,150,2.82,0.05,592
0.15,150,2.82,0.05,592
0.2,150,2.82,0.05,592
0.25,150,2.82,0.05,592
0.3,150,2.82,0.05,592
0.35,150,2.82,0.05,592
0.4,150,2.82,0.05,592
0.45,150,2.82,0.05,592
0.5,150,2.82,0.05,592
0.55,150,2.82,0.05,592
0.6,150,2.82,0.05,592
0.65,150,2.82,0.05,592
0.7,150,2.82,0.05,592
0.75,150,2.82,0.05,592
0.8,150,2.82,0.05,592
0.85,150,2.82,0.05,592
0.9,150,2.82,0.05,592
0.95,150,2.82,0.05,592
1.0,150,2.82,0.05,592
0.0,200,2.78,0.05,592
0.05,200,2.77,0.05,592
0.1,200,2.77,0.05,592
0.15,200,2.77,0.05,592
0.2,200,2.77,0.05,592
0.25,200,2.77,0.05,592
0.3,200,2.77,0.05,592
0.35,200,2.77,0.05,592
0.4,200,2.77,0.05,592
0.45,200,2.77,0.05,592
0.5,200,2.77,0.05,592
0.55,200,2.77,0.05,592
0.6,200,2.77,0.05,592
0.65,200,2.77,0.05,592
0.7,200,2.77,0.05,592
0.75,200,2.77,0.05,592
0.8,200,2.77,0.05,592
0.85,200,2.77,0.05,592
0.9,200,2.77,0.05,592
0.95,200,2.77,0.05,592
1.0,200,2.77,0.05,592
0.0,250,2.75,0.05,592
0.05,250,2.75,0.05,592
0.1,250,2.75,0.05,592
0.15,250,2.75,0.05,592
0.2,250,2.75,0.05,592
0.25,250,2.75,0.05,592
0.3,250,2.75,0.05,592
0.35,250,2.75,0.05,592
0.4,250,2.75,0.05,592
0.45,250,2.75,0.05,592
0.5,250,2.75,0.05,592
0.55,250,2.75,0.05,592
0.6,250,2.75,0.05,592
0.65,250,2.75,0.05,592
0.7,250,2.75,0.05,592
0.75,250,2.75,0.05,592
0.8,250,2.75,0.05,592
0.85,250,2.75,0.05,592
0.9,250,2.75,0.05,592
0.95,250,2.75,0.05,592
1.0,250,2.75,0.05,592
0.0,300,2.74,0.05,592
0.05,300,2.75,0.05,592
0.1,300,2.75,0.05,592
0.15,300,2.75,0.05,592
0.2,300,2.75,0.05,592
0.25,300,2.75,0.05,592
0.3,300,2.75,0.05,592
0.35,300,2.75,0.05,592
0.4,300,2.75,0.05,592
0.45,300,2.75,0.05,592
0.5,300,2.75,0.05,592
0.55,300,2.75,0.05,592
0.6,300,2.75,0.05,592
0.65,300,2.75,0.05,592
0.7,300,2.75,0.05,592
0.75,300,2.75,0.05,592
0.8,300,2.75,0.05,592
0.85,300,2.75,0.05,592
0.9,300,2.75,0.05,592
0.95,300,2.75,0.05,592
1.0,300,2.75,0.05,592
0.0,50,5.38,0.1,592
0.05,50,5.37,0.1,592
0.1,50,5.37,0.1,592
0.15,50,5.37,0.1,592
0.2,50,5.37,0.1,592
0.25,50,5.37,0.1,592
0.3,50,5.37,0.1,592
0.35,50,5.37,0.1,592
0.4,50,5.37,0.1,592
0.45,50,5.37,0.1,592
0.5,50,5.37,0.1,592
0.55,50,5.37,0.1,592
0.6,50,5.38,0.1,592
0.65,50,5.41,0.1,592
0.7,50,5.51,0.1,592
0.75,50,5.69,0.1,592
0.8,50,6.02,0.1,592
0.85,50,6.6,0.1,592
0.9,50,7.59,0.1,592
0.95,50,8.76,0.1,592
1.0,50,9.38,0.1,592
0.0,100,4.65,0.1,592
0.05,100,4.63,0.1,592
0.1,100,4.63,0.1,592
0.15,100,4.63,0.1,592
0.2,100,4.63,0.1,592
0.25,100,4.63,0.1,592
0.3,100,4.63,0.1,592
0.35,100,4.63,0.1,592
0.4,100,4.63,0.1,592
0.45,100,4.63,0.1,592
0.5,100,4.63,0.1,592
0.55,100,4.63,0.1,592
0.6,100,4.63,0.1,592
0.65,100,4.63,0.1,592
0.7,100,4.64,0.1,592
0.75,100,4.67,0.1,592
0.8,100,4.71,0.1,592
0.85,100,4.82,0.1,592
0.9,100,5.03,0.1,592
0.95,100,5.31,0.1,592
1.0,100,5.8,0.1,592
0.0,150,4.39,0.1,592
0.05,150,4.39,0.1,592
0.1,150,4.39,0.1,592
0.15,150,4.39,0.1,592
0.2,150,4.39,0.1,592
0.25,150,4.39,0.1,592
0.3,150,4.39,0.1,592
0.35,150,4.39,0.1,592
0.4,150,4.39,0.1,592
0.45,150,4.39,0.1,592
0.5,150,4.39,0.1,592
0.55,150,4.39,0.1,592
0.6,150,4.39,0.1,592
0.65,150,4.39,0.1,592
0.7,150,4.39,0.1,592
0.75,150,4.4,0.1,592
0.8,150,4.42,0.1,592
0.85,150,4.45,0.1,592
0.9,150,4.58,0.1,592
0.95,150,4.75,0.1,592
1.0,150,4.99,0.1,592
0.0,200,4.26,0.1,592
0.05,200,4.25,0.1,592
0.1,200,4.25,0.1,592
0.15,200,4.25,0.1,592
0.2,200,4.25,0.1,592
0.25,200,4.25,0.1,592
0.3,200,4.25,0.1,592
0.35,200,4.25,0.1,592
0.4,200,4.25,0.1,592
0.45,200,4.25,0.1,592
0.5,200,4.25,0.1,592
0.55,200,4.25,0.1,592
0.6,200,4.25,0.1,592
0.65,200,4.25,0.1,592
0.7,200,4.25,0.1,592
0.75,200,4.26,0.1,592
0.8,200,4.27,0.1,592
0.85,200,4.3,0.1,592
0.9,200,4.37,0.1,592
0.95,200,4.49,0.1,592
1.0,200,4.68,0.1,592
0.0,250,4.18,0.1,592
0.05,250,4.18,0.1,592
0.1,250,4.18,0.1,592
0.15,250,4.18,0.1,592
0.2,250,4.18,0.1,592
0.25,250,4.18,0.1,592
0.3,250,4.18,0.1,592
0.35,250,4.18,0.1,592
0.4,250,4.18,0.1,592
0.45,250,4.18,0.1,592
0.5,250,4.18,0.1,592
0.55,250,4.18,0.1,592
0.6,250,4.18,0.1,592
0.65,250,4.18,0.1,592
0.7,250,4.18,0.1,592
0.75,250,4.18,0.1,592
0.8,250,4.18,0.1,592
0.85,250,4.21,0.1,592
0.9,250,4.26,0.1,592
0.95,250,4.38,0.1,592
1.0,250,4.53,0.1,592
0.0,300,4.12,0.1,592
0.05,300,4.14,0.1,592
0.1,300,4.14,0.1,592
0.15,300,4.14,0.1,592
0.2,300,4.14,0.1,592
0.25,300,4.14,0.1,592
0.3,300,4.14,0.1,592
0.35,300,4.14,0.1,592
0.4,300,4.14,0.1,592
0.45,300,4.14,0.1,592
0.5,300,4.14,0.1,592
0.55,300,4.14,0.1,592
0.6,300,4.14,0.1,592
0.65,300,4.14,0.1,592
0.7,300,4.14,0.1,592
0.75,300,4.14,0.1,592
0.8,300,4.14,0.1,592
0.85,300,4.16,0.1,592
0.9,300,4.21,0.1,592
0.95,300,4.3,0.1,592
1.0,300,4.44,0.1,592
0.0,50,8.49,0.15,592
0.05,50,8.49,0.15,592
0.1,50,8.49,0.15,592
0.15,50,8.49,0.15,592
0.2,50,8.49,0.15,592
0.25,50,8.49,0.15,592
0.3,50,8.49,0.15,592
0.35,50,8.49,0.15,592
0.4,50,8.53,0.15,592
0.45,50,9.46,0.15,592
0.5,50,30.31,0.15,592
0.0,100,6.31,0.15,592
0.05,100,6.32,0.15,592
0.1,100,6.32,0.15,592
0.15,100,6.32,0.15,592
0.2,100,6.32,0.15,592
0.25,100,6.32,0.15,592
0.3,100,6.32,0.15,592
0.35,100,6.32,0.15,592
0.4,100,6.32,0.15,592
0.45,100,6.32,0.15,592
0.5,100,6.32,0.15,592
0.55,100,6.39,0.15,592
0.6,100,6.72,0.15,592
0.65,100,8.11,0.15,592
0.7,100,14.98,0.15,592
0.75,100,21.76,0.15,592
0.8,100,32.23,0.15,592
0.85,100,78.78,0.15,592
0.0,150,5.72,0.15,592
0.05,150,5.72,0.15,592
0.1,150,5.72,0.15,592
0.15,150,5.72,0.15,592
0.2,150,5.72,0.15,592
0.25,150,5.72,0.15,592
0.3,150,5.72,0.15,592
0.35,150,5.72,0.15,592
0.4,150,5.72,0.15,592
0.45,150,5.72,0.15,592
0.5,150,5.72,0.15,592
0.55,150,5.72,0.15,592
0.6,150,5.75,0.15,592
0.65,150,5.93,0.15,592
0.7,150,6.57,0.15,592
0.75,150,9.94,0.15,592
0.8,150,13.63,0.15,592
0.85,150,18.57,0.15,592
0.9,150,23.92,0.15,592
0.95,150,31.94,0.15,592
1.0,150,53.83,0.15,592
0.0,200,5.45,0.15,592
0.05,200,5.45,0.15,592
0.1,200,5.45,0.15,592
0.15,200,5.45,0.15,592
0.2,200,5.45,0.15,592
0.25,200,5.45,0.15,592
0.3,200,5.45,0.15,592
0.35,200,5.45,0.15,592
0.4,200,5.45,0.15,592
0.45,200,5.45,0.15,592
0.5,200,5.45,0.15,592
0.55,200,5.45,0.15,592
0.6,200,5.44,0.15,592
0.65,200,5.51,0.15,592
0.7,200,5.76,0.15,592
0.75,200,6.45,0.15,592
0.8,200,10.35,0.15,592
0.85,200,12.81,0.15,592
0.9,200,16.65,0.15,592
0.95,200,19.67,0.15,592
1.0,200,25.1,0.15,592
0.0,250,5.27,0.15,592
0.05,250,5.28,0.15,592
0.1,250,5.28,0.15,592
0.15,250,5.28,0.15,592
0.2,250,5.28,0.15,592
0.25,250,5.28,0.15,592
0.3,250,5.28,0.15,592
0.35,250,5.28,0.15,592
0.4,250,5.28,0.15,592
0.45,250,5.28,0.15,592
0.5,250,5.28,0.15,592
0.55,250,5.28,0.15,592
0.6,250,5.28,0.15,592
0.65,250,5.3,0.15,592
0.7,250,5.43,0.15,592
0.75,250,5.84,0.15,592
0.8,250,7.15,0.15,592
0.85,250,11.54,0.15,592
0.9,250,12.94,0.15,592
0.95,250,16.92,0.15,592
1.0,250,19.86,0.15,592
0.0,300,5.17,0.15,592
0.05,300,5.18,0.15,592
0.1,300,5.18,0.15,592
0.15,300,5.18,0.15,592
0.2,300,5.18,0.15,592
0.25,300,5.18,0.15,592
0.3,300,5.18,0.15,592
0.35,300,5.18,0.15,592
0.4,300,5.18,0.15,592
0.45,300,5.18,0.15,592
0.5,300,5.18,0.15,592
0.55,300,5.18,0.15,592
0.6,300,5.18,0.15,592
0.65,300,5.18,0.15,592
0.7,300,5.28,0.15,592
0.75,300,5.55,0.15,592
0.8,300,6.35,0.15,592
0.85,300,10.04,0.15,592
0.9,300,11.98,0.15,592
0.95,300,14.5,0.15,592
1.0,300,17.31,0.15,592
0.0,50,15.41,0.2,592
0.05,50,15.42,0.2,592
0.1,50,15.42,0.2,592
0.15,50,15.42,0.2,592
0.2,50,15.42,0.2,592
0.0,100,8.31,0.2,592
0.05,100,8.31,0.2,592
0.1,100,8.31,0.2,592
0.15,100,8.31,0.2,592
0.2,100,8.31,0.2,592
0.25,100,8.31,0.2,592
0.3,100,8.31,0.2,592
0.35,100,8.31,0.2,592
0.4,100,8.34,0.2,592
0.45,100,9.42,0.2,592
0.0,150,7.08,0.2,592
0.05,150,7.07,0.2,592
0.1,150,7.07,0.2,592
0.15,150,7.07,0.2,592
0.2,150,7.07,0.2,592
0.25,150,7.07,0.2,592
0.3,150,7.07,0.2,592
0.35,150,7.07,0.2,592
0.4,150,7.07,0.2,592
0.45,150,7.07,0.2,592
0.5,150,7.24,0.2,592
0.55,150,9.15,0.2,592
0.6,150,70.83,0.2,592
0.0,200,6.55,0.2,592
0.05,200,6.56,0.2,592
0.1,200,6.56,0.2,592
0.15,200,6.56,0.2,592
0.2,200,6.56,0.2,592
0.25,200,6.56,0.2,592
0.3,200,6.56,0.2,592
0.35,200,6.56,0.2,592
0.4,200,6.56,0.2,592
0.45,200,6.56,0.2,592
0.5,200,6.57,0.2,592
0.55,200,6.79,0.2,592
0.6,200,8.66,0.2,592
0.65,200,33.26,0.2,592
0.0,250,6.26,0.2,592
0.05,250,6.27,0.2,592
0.1,250,6.27,0.2,592
0.15,250,6.27,0.2,592
0.2,250,6.27,0.2,592
0.25,250,6.27,0.2,592
0.3,250,6.27,0.2,592
0.35,250,6.27,0.2,592
0.4,250,6.27,0.2,592
0.45,250,6.27,0.2,592
0.5,250,6.27,0.2,592
0.55,250,6.31,0.2,592
0.6,250,6.81,0.2,592
0.65,250,15.39,0.2,592
0.7,250,43.45,0.2,592
0.0,300,6.09,0.2,592
0.05,300,6.08,0.2,592
0.1,300,6.08,0.2,592
0.15,300,6.08,0.2,592
0.2,300,6.08,0.2,592
0.25,300,6.08,0.2,592
0.3,300,6.08,0.2,592
0.35,300,6.08,0.2,592
0.4,300,6.08,0.2,592
0.45,300,6.08,0.2,592
0.5,300,6.08,0.2,592
0.55,300,6.1,0.2,592
0.6,300,6.35,0.2,592
0.65,300,7.89,0.2,592
0.7,300,22.56,0.2,592
0.0,100,11.17,0.25,592
0.05,100,11.16,0.25,592
0.1,100,11.16,0.25,592
0.15,100,11.16,0.25,592
0.2,100,11.16,0.25,592
0.25,100,11.16,0.25,592
0.3,100,11.28,0.25,592
0.0,150,8.63,0.25,592
0.05,150,8.62,0.25,592
0.1,150,8.62,0.25,592
0.15,150,8.62,0.25,592
0.2,150,8.62,0.25,592
0.25,150,8.62,0.25,592
0.3,150,8.62,0.25,592
0.35,150,8.62,0.25,592
0.4,150,8.79,0.25,592
0.0,200,7.73,0.25,592
0.05,200,7.71,0.25,592
0.1,200,7.71,0.25,592
0.15,200,7.71,0.25,592
0.2,200,7.71,0.25,592
0.25,200,7.71,0.25,592
0.3,200,7.71,0.25,592
0.35,200,7.71,0.25,592
0.4,200,7.71,0.25,592
0.45,200,7.88,0.25,592
0.5,200,22.94,0.25,592
0.0,250,7.25,0.25,592
0.05,250,7.25,0.25,592
0.1,250,7.25,0.25,592
0.15,250,7.25,0.25,592
0.2,250,7.25,0.25,592
0.25,250,7.25,0.25,592
0.3,250,7.25,0.25,592
0.35,250,7.25,0.25,592
0.4,250,7.25,0.25,592
0.45,250,7.26,0.25,592
0.5,250,7.74,0.25,592
0.55,250,63.97,0.25,592
0.0,300,6.96,0.25,592
0.05,300,6.97,0.25,592
0.1,300,6.97,0.25,592
0.15,300,6.97,0.25,592
0.2,300,6.97,0.25,592
0.25,300,6.97,0.25,592
0.3,300,6.97,0.25,592
0.35,300,6.97,0.25,592
0.4,300,6.97,0.25,592
0.45,300,6.97,0.25,592
0.5,300,7.1,0.25,592
0.55,300,9.77,0.25,592
0.0,100,16.76,0.3,592
0.05,100,16.76,0.3,592
0.1,100,16.76,0.3,592
0.15,100,16.76,0.3,592
0.2,100,17.25,0.3,592
0.0,150,10.62,0.3,592
0.05,150,10.62,0.3,592
0.1,150,10.62,0.3,592
0.15,150,10.62,0.3,592
0.2,150,10.62,0.3,592
0.25,150,10.62,0.3,592
0.3,150,10.62,0.3,592
0.0,200,9.05,0.3,592
0.05,200,9.03,0.3,592
0.1,200,9.03,0.3,592
0.15,200,9.03,0.3,592
0.2,200,9.03,0.3,592
0.25,200,9.03,0.3,592
0.3,200,9.03,0.3,592
0.35,200,9.04,0.3,592
0.4,200,10.49,0.3,592
0.0,250,8.31,0.3,592
0.05,250,8.29,0.3,592
0.1,250,8.29,0.3,592
0.15,250,8.29,0.3,592
0.2,250,8.29,0.3,592
0.25,250,8.29,0.3,592
0.3,250,8.29,0.3,592
0.35,250,8.29,0.3,592
0.4,250,8.34,0.3,592
0.45,250,24.16,0.3,592
0.0,300,7.88,0.3,592
0.05,300,7.87,0.3,592
0.1,300,7.87,0.3,592
0.15,300,7.87,0.3,592
0.2,300,7.87,0.3,592
0.25,300,7.87,0.3,592
0.3,300,7.87,0.3,592
0.35,300,7.87,0.3,592
0.4,300,7.87,0.3,592
0.45,300,8.25,0.3,592
0.0,100,59.24,0.35,592
0.05,100,59.26,0.35,592
0.0,150,13.57,0.35,592
0.05,150,13.59,0.35,592
0.1,150,13.59,0.35,592
0.15,150,13.59,0.35,592
0.2,150,13.59,0.35,592
0.25,150,14.14,0.35,592
0.0,200,10.65,0.35,592
0.05,200,10.66,0.35,592
0.1,200,10.66,0.35,592
0.15,200,10.66,0.35,592
0.2,200,10.66,0.35,592
0.25,200,10.66,0.35,592
0.3,200,10.67,0.35,592
0.0,250,9.48,0.35,592
0.05,250,9.49,0.35,592
0.1,250,9.49,0.35,592
0.15,250,9.49,0.35,592
0.2,250,9.49,0.35,592
0.25,250,9.49,0.35,592
0.3,250,9.49,0.35,592
0.35,250,9.55,0.35,592
0.0,300,8.85,0.35,592
0.05,300,8.84,0.35,592
0.1,300,8.84,0.35,592
0.15,300,8.84,0.35,592
0.2,300,8.84,0.35,592
0.25,300,8.84,0.35,592
0.3,300,8.84,0.35,592
0.35,300,8.84,0.35,592
0.4,300,9.52,0.35,592
0.0,150,19.22,0.4,592
0.05,150,19.22,0.4,592
0.1,150,19.22,0.4,592
0.15,150,19.22,0.4,592
0.0,200,12.81,0.4,592
0.05,200,12.82,0.4,592
0.1,200,12.82,0.4,592
0.15,200,12.82,0.4,592
0.2,200,12.82,0.4,592
0.25,200,12.82,0.4,592
0.0,250,10.89,0.4,592
0.05,250,10.88,0.4,592
0.1,250,10.88,0.4,592
0.15,250,10.88,0.4,592
0.2,250,10.88,0.4,592
0.25,250,10.88,0.4,592
0.3,250,10.93,0.4,592
0.0,300,9.93,0.4,592
0.05,300,9.93,0.4,592
0.1,300,9.93,0.4,592
0.15,300,9.93,0.4,592
0.2,300,9.93,0.4,592
0.25,300,9.93,0.4,592
0.3,300,9.93,0.4,592
0.35,300,10.56,0.4,592
0.0,150,45.15,0.45,592
0.05,150,45.17,0.45,592
0.0,200,16.1,0.45,592
0.05,200,16.09,0.45,592
0.1,200,16.09,0.45,592
0.15,200,16.09,0.45,592
0.2,200,16.13,0.45,592
0.0,250,12.67,0.45,592
0.05,250,12.66,0.45,592
0.1,250,12.66,0.45,592
0.15,250,12.66,0.45,592
0.2,250,12.66,0.45,592
0.25,250,12.67,0.45,592
0.0,300,11.2,0.45,592
0.05,300,11.2,0.45,592
0.1,300,11.2,0.45,592
0.15,300,11.2,0.45,592
0.2,300,11.2,0.45,592
0.25,300,11.2,0.45,592
0.3,300,11.43,0.45,592
0.0,200,22.5,0.5,592
0.05,200,22.49,0.5,592
0.1,200,22.49,0.5,592
0.0,250,15.11,0.5,592
0.05,250,15.12,0.5,592
0.1,250,15.12,0.5,592
0.15,250,15.12,0.5,592
0.2,250,15.12,0.5,592
0.0,300,12.77,0.5,592
0.05,300,12.75,0.5,592
0.1,300,12.75,0.5,592
0.15,300,12.75,0.5,592
0.2,300,12.75,0.5,592
0.25,300,12.76,0.5,592
0.0,200,53.81,0.55,592
0.05,200,53.81,0.55,592
0.0,250,18.99,0.55,592
0.05,250,19.0,0.55,592
0.1,250,19.0,0.55,592
0.15,250,19.0,0.55,592
0.0,300,14.81,0.55,592
0.05,300,14.81,0.55,592
0.1,300,14.81,0.55,592
0.15,300,14.81,0.55,592
0.2,300,14.81,0.55,592
0.0,250,27.12,0.6,592
0.05,250,27.13,0.6,592
0.1,250,27.13,0.6,592
0.0,300,17.74,0.6,592
0.05,300,17.74,0.6,592
0.1,300,17.74,0.6,592
0.15,300,17.74,0.6,592
0.0,300,22.68,0.65,592
0.05,300,22.67,0.65,592
0.1,300,22.67,0.65,592
0.0,300,34.76,0.7,592
0.05,300,34.77,0.7,592
